Gene,log2FC_G1G3_vs_G2G4,pvalue_ttest,direction
ENSG00000028116.19,0.5594150611901463,0.42921024786866546,Up_in_G1G3
ENSG00000028137.20,0.4861010179252668,0.3360040921130881,Up_in_G1G3
ENSG00000028203.20,0.8445562764405898,0.22595610720888504,Up_in_G1G3
ENSG00000028277.23,-0.7867891427348435,0.23902517510199708,Up_in_G2G4
ENSG00000028310.19,-0.38206127241663285,0.7205053261475773,Up_in_G2G4
ENSG00000028528.16,-0.058222942481257305,0.9009144153162688,Up_in_G2G4
ENSG00000028839.10,1.0110715595690116,0.06048671080295513,Up_in_G1G3
ENSG00000029153.16,0.70465970941658,0.31626744156619097,Up_in_G1G3
ENSG00000029363.18,0.7759501688748411,0.168500243614035,Up_in_G1G3
ENSG00000029364.13,0.975432488459356,0.22358524725452775,Up_in_G1G3
ENSG00000029534.22,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000029639.12,-0.5419485891489833,0.30496374580707586,Up_in_G2G4
ENSG00000029725.18,1.5393199327620801,0.011888602255908131,Up_in_G1G3
ENSG00000029993.16,-0.23978419960485156,0.6563939352000032,Up_in_G2G4
ENSG00000030066.15,0.1632226915185119,0.8061301610336462,Up_in_G1G3
ENSG00000030110.15,-0.367103028364922,0.6078622454999627,Up_in_G2G4
ENSG00000030419.17,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000030582.20,0.353368839062014,0.4161382624049391,Up_in_G1G3
ENSG00000031003.12,-0.8101390031770268,0.2433614232385048,Up_in_G2G4
ENSG00000031081.12,0.1740718121163286,0.6382119274877791,Up_in_G1G3
ENSG00000031691.8,0.20856607153159376,0.696238946620803,Up_in_G1G3
ENSG00000031698.14,0.19940536262676073,0.6885100097162689,Up_in_G1G3
ENSG00000031823.15,0.7285097711855855,0.2309032544048145,Up_in_G1G3
ENSG00000032219.20,1.0094799124240195,0.2670975364059444,Up_in_G1G3
ENSG00000032389.14,0.30941171550410285,0.6382265579538375,Up_in_G1G3
ENSG00000032444.17,0.24811820390777314,0.5933171934279877,Up_in_G1G3
ENSG00000032742.19,0.030323251620710496,0.9430934403174587,Up_in_G1G3
ENSG00000033011.15,0.2756864787653098,0.6623783246043522,Up_in_G1G3
ENSG00000033030.17,0.3940450427361126,0.6055530461399415,Up_in_G1G3
ENSG00000033100.17,0.38320133403582357,0.3301908867666822,Up_in_G1G3
ENSG00000033122.22,-0.2469266166177397,0.6967303803336531,Up_in_G2G4
ENSG00000033170.18,1.2545703984873338,0.11264920257041951,Up_in_G1G3
ENSG00000033178.14,0.0646460546834566,0.8997547816981637,Up_in_G1G3
ENSG00000033327.13,0.7155422879158168,0.24621397719995508,Up_in_G1G3
ENSG00000033627.19,-0.6603013849719936,0.333222768092548,Up_in_G2G4
ENSG00000033800.15,0.9022713375181581,0.16183517595529096,Up_in_G1G3
ENSG00000033867.18,-0.14044091781409007,0.8675649215773559,Up_in_G2G4
ENSG00000034053.15,1.2147650879181944,0.08886152356703897,Up_in_G1G3
ENSG00000034152.21,0.5521130047538816,0.26785423661100766,Up_in_G1G3
ENSG00000034510.7,-0.31502485699891075,0.6012295603418527,Up_in_G2G4
ENSG00000034533.13,-1.15448576925118,0.07595627388199944,Up_in_G2G4
ENSG00000034677.14,0.1155818963253745,0.8693868412381401,Up_in_G1G3
ENSG00000034693.16,-0.0002926806423077342,0.9996583314078644,Up_in_G2G4
ENSG00000034713.8,-0.3265276696630263,0.5733094915795894,Up_in_G2G4
ENSG00000034971.17,0.2857142857142857,0.1723082967304001,Up_in_G1G3
ENSG00000035115.23,-0.2643947589975452,0.7644543494265741,Up_in_G2G4
ENSG00000035141.11,-0.04274936794913093,0.9295372041246185,Up_in_G2G4
ENSG00000035403.19,0.2877933628991238,0.5124846550799305,Up_in_G1G3
ENSG00000035499.13,0.180462559773696,0.7506760316016637,Up_in_G1G3
ENSG00000035664.12,0.3860335698564538,0.5938079025834492,Up_in_G1G3
ENSG00000035681.11,1.0985310353330908,0.08753949998625361,Up_in_G1G3
ENSG00000035687.10,0.4194489901707138,0.22150203665443938,Up_in_G1G3
ENSG00000035862.14,0.8453916389276009,0.06632186182759753,Up_in_G1G3
ENSG00000035928.18,0.6219398955607199,0.23127242442640808,Up_in_G1G3
ENSG00000036054.14,0.8527171626089289,0.3076325359545845,Up_in_G1G3
ENSG00000036257.15,0.23171669445453588,0.5545643470557191,Up_in_G1G3
ENSG00000036448.10,0.01333041671050818,0.9775355776167427,Up_in_G1G3
ENSG00000036530.9,-0.3392857142857143,0.21436592652401248,Up_in_G2G4
ENSG00000036549.14,-0.05115313460769553,0.9488979197566096,Up_in_G2G4
ENSG00000036672.17,0.3692803572458795,0.18516702493188186,Up_in_G1G3
ENSG00000036828.17,0.5459897278410517,0.11235771687659384,Up_in_G1G3
ENSG00000037042.10,0.19760088847807064,0.7731269249243814,Up_in_G1G3
ENSG00000037241.8,-0.3666704256159496,0.5699599550433923,Up_in_G2G4
ENSG00000037280.17,-0.38007522348471934,0.4664310428210733,Up_in_G2G4
ENSG00000037474.16,1.4167137776336305,0.029532437490341356,Up_in_G1G3
ENSG00000037637.11,0.7372037272319826,0.2776942983919529,Up_in_G1G3
ENSG00000037757.15,0.12236843118746264,0.7307021641649076,Up_in_G1G3
ENSG00000037897.18,0.6316959501506485,0.26283463806429813,Up_in_G1G3
ENSG00000038002.10,-1.3745933615231822,0.01702845667588191,Up_in_G2G4
ENSG00000038210.15,0.22355628895653543,0.6628136643245622,Up_in_G1G3
ENSG00000038219.14,0.5577228799069763,0.37862363389926634,Up_in_G1G3
ENSG00000038274.19,0.6041621623399975,0.2625118278540637,Up_in_G1G3
ENSG00000038295.8,0.3117649888653721,0.5256921030580819,Up_in_G1G3
ENSG00000038358.16,1.0369772498344627,0.08258602803316123,Up_in_G1G3
ENSG00000038382.23,0.004293430665594473,0.9938901548299165,Up_in_G1G3
ENSG00000038532.18,-0.04122447977611709,0.9527214564854622,Up_in_G2G4
ENSG00000038945.16,-0.23552633946600332,0.476462340274895,Up_in_G2G4
ENSG00000039123.17,0.3879140680614697,0.5471604352759687,Up_in_G1G3
ENSG00000039139.11,-0.2723838690037774,0.4305382482733523,Up_in_G2G4
ENSG00000039319.18,1.6165526525603884,0.14605911612730935,Up_in_G1G3
ENSG00000039523.21,0.27848939683071083,0.547420139875649,Up_in_G1G3
ENSG00000039560.15,0.503981581865292,0.38798764018197507,Up_in_G1G3
ENSG00000039650.13,0.03027814932607371,0.9016753215855675,Up_in_G1G3
ENSG00000040199.18,-0.7992311019287078,0.2370793728419659,Up_in_G2G4
ENSG00000040275.18,0.6897531873624148,0.33986228464593166,Up_in_G1G3
ENSG00000040341.19,0.32171832830659947,0.780726860246644,Up_in_G1G3
ENSG00000040487.13,1.648358334110208,0.07636367234550719,Up_in_G1G3
ENSG00000040531.17,0.23179767036086465,0.7462752240721225,Up_in_G1G3
ENSG00000040608.14,0.5246924943063662,0.44983633623442143,Up_in_G1G3
ENSG00000040633.13,0.10229710546675168,0.8196478924367201,Up_in_G1G3
ENSG00000040933.16,1.4191116100572803,0.0325442756289524,Up_in_G1G3
ENSG00000041357.17,0.178814843404661,0.6437185750753005,Up_in_G1G3
ENSG00000041802.12,0.6381120031634728,0.26681286826493616,Up_in_G1G3
ENSG00000041880.15,0.15144084382233575,0.7145966249803,Up_in_G1G3
ENSG00000041982.17,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000041988.17,0.041097580852644935,0.9184586404176496,Up_in_G1G3
ENSG00000042088.15,0.04980192302759334,0.932590621382316,Up_in_G1G3
ENSG00000042286.16,1.4873148014130837,0.04282860831835803,Up_in_G1G3
ENSG00000042317.18,0.08871806890567746,0.9192111974040301,Up_in_G1G3
ENSG00000042429.13,0.7308896038749076,0.4395957817349381,Up_in_G1G3
ENSG00000042445.14,0.15009106603646563,0.7751092615535506,Up_in_G1G3
ENSG00000042493.17,-0.17955640393128947,0.8411566222480398,Up_in_G2G4
ENSG00000042753.13,0.44003533258759,0.35984920559971056,Up_in_G1G3
ENSG00000042832.12,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000043093.16,-0.8032645026045396,0.27268145556108825,Up_in_G2G4
ENSG00000043143.23,0.09769494438803622,0.9162332083443447,Up_in_G1G3
ENSG00000043462.14,0.7908008187777609,0.3346835246570331,Up_in_G1G3
ENSG00000043514.17,0.38575694585212167,0.709668319797427,Up_in_G1G3
ENSG00000043591.6,0.5121375001030224,0.08879988573105513,Up_in_G1G3
ENSG00000044115.22,0.7605234279100554,0.123880077439956,Up_in_G1G3
ENSG00000044446.12,-0.14454888401871605,0.6421739039944736,Up_in_G2G4
ENSG00000044459.16,0.5469422210339847,0.3725810954557539,Up_in_G1G3
ENSG00000044574.10,0.5644948771181482,0.12621629181930266,Up_in_G1G3
ENSG00000046604.15,0.24428035724587946,0.4002401318920309,Up_in_G1G3
ENSG00000046647.16,-0.5659712582706661,0.4138159647879186,Up_in_G2G4
ENSG00000046651.17,-1.515870089723559,0.13415486329130016,Up_in_G2G4
ENSG00000046653.15,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000046889.20,0.32028206196522535,0.5515520555406414,Up_in_G1G3
ENSG00000047056.19,-0.5229855730992914,0.586267439044615,Up_in_G2G4
ENSG00000047188.17,-0.2665525945244347,0.6725908566819137,Up_in_G2G4
ENSG00000047230.16,0.593780550953977,0.40138584875206806,Up_in_G1G3
ENSG00000047249.19,1.0170868601469392,0.04691514799730936,Up_in_G1G3
ENSG00000047315.17,0.9757163115476815,0.2934910855963114,Up_in_G1G3
ENSG00000047346.13,0.764793044036284,0.3597055258583689,Up_in_G1G3
ENSG00000047365.13,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000047578.15,0.06508235877716394,0.9059967960039235,Up_in_G1G3
ENSG00000047579.21,-0.2308081005807846,0.7843058943053967,Up_in_G2G4
ENSG00000047617.18,0.8978050389564193,0.2970758318696559,Up_in_G1G3
ENSG00000047621.13,-0.4156923543904784,0.5182950527899115,Up_in_G2G4
ENSG00000047634.16,0.751144920667549,0.39609417627383803,Up_in_G1G3
ENSG00000047644.20,0.5914425175662349,0.2242084344787247,Up_in_G1G3
ENSG00000047648.23,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000047662.6,-0.25,0.1704706607870538,Up_in_G2G4
ENSG00000047849.23,0.4613618284343939,0.12451976959927619,Up_in_G1G3
ENSG00000047932.15,-0.04225270319252773,0.9525815566418568,Up_in_G2G4
ENSG00000048028.13,0.7080648814793515,0.28424818684499015,Up_in_G1G3
ENSG00000048052.26,-0.7850138161955464,0.24453380088416515,Up_in_G2G4
ENSG00000048140.19,0.45123648689606227,0.14566305250699918,Up_in_G1G3
ENSG00000048162.23,-0.16682747408895235,0.8279838210915703,Up_in_G2G4
ENSG00000048342.19,-0.37072390048999776,0.6742251194385522,Up_in_G2G4
ENSG00000048392.14,1.1984226528158524,0.05022408716898474,Up_in_G1G3
ENSG00000048405.12,-0.38479147550762016,0.6512183451095797,Up_in_G2G4
ENSG00000048471.14,0.20687433037002068,0.5467152266666339,Up_in_G1G3
ENSG00000048544.8,-0.5723646028917078,0.43088884659213855,Up_in_G2G4
ENSG00000048649.14,0.5460089241147812,0.24797270766496926,Up_in_G1G3
ENSG00000048707.15,0.040736698061399394,0.952872796078337,Up_in_G1G3
ENSG00000048740.20,-1.877557578231358,0.03820035540827178,Up_in_G2G4
ENSG00000048828.19,1.0845340666193857,0.09028696645749441,Up_in_G1G3
ENSG00000048991.19,0.6379770254471694,0.409422399590028,Up_in_G1G3
ENSG00000049130.17,-0.1996276907711448,0.8072054922526455,Up_in_G2G4
ENSG00000049167.17,-0.26616739821800295,0.7858782507980167,Up_in_G2G4
ENSG00000049192.15,-0.731924270828433,0.3104513649888646,Up_in_G2G4
ENSG00000049239.14,1.1643552892676174,0.10583746958094671,Up_in_G1G3
ENSG00000049245.13,0.33932656026324404,0.3806885537988468,Up_in_G1G3
ENSG00000049246.16,0.11928035724587949,0.6950276138211375,Up_in_G1G3
ENSG00000049323.17,0.5435790731113953,0.45639827455232085,Up_in_G1G3
ENSG00000049449.11,0.5539383980459146,0.23684035345362633,Up_in_G1G3
ENSG00000049540.19,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000049541.12,0.7059613871330729,0.2680546558202209,Up_in_G1G3
ENSG00000049618.26,0.22109256272123046,0.6713699199082404,Up_in_G1G3
ENSG00000049656.15,1.224738600896829,0.1652589063118564,Up_in_G1G3
ENSG00000049759.21,-0.10436673164919018,0.9018885699569517,Up_in_G2G4
ENSG00000049768.19,-0.19812031259014454,0.3506166628202075,Up_in_G2G4
ENSG00000049769.15,-0.2366695832894917,0.5813358758488523,Up_in_G2G4
ENSG00000049860.14,0.3975298443205555,0.41947956665298614,Up_in_G1G3
ENSG00000049883.16,-0.07455874634638236,0.9352522683789969,Up_in_G2G4
ENSG00000050130.19,0.060309322599306,0.9395193283335836,Up_in_G1G3
ENSG00000050165.20,0.7839303463245713,0.19936394581916472,Up_in_G1G3
ENSG00000050344.10,-0.23004090520269868,0.7396842603006613,Up_in_G2G4
ENSG00000050393.13,0.22780001999628272,0.784359752120831,Up_in_G1G3
ENSG00000050405.15,0.6353667161986846,0.12766411174802494,Up_in_G1G3
ENSG00000050426.17,-0.4529869166093691,0.5997162484436819,Up_in_G2G4
ENSG00000050438.18,0.5338813009640404,0.39127808392583474,Up_in_G1G3
ENSG00000050628.21,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000050748.19,0.35973947342419654,0.689276822865041,Up_in_G1G3
ENSG00000050820.17,0.43092591981610473,0.2968158830917827,Up_in_G1G3
ENSG00000051009.12,0.8804289604804835,0.24214527867156319,Up_in_G1G3
ENSG00000051108.16,0.3414959357624704,0.37846311510607933,Up_in_G1G3
ENSG00000051128.20,1.011850102507033,0.07646633118997702,Up_in_G1G3
ENSG00000051180.18,0.35610443330869507,0.7445494556506452,Up_in_G1G3
ENSG00000051341.16,0.20234760422338616,0.6689924321477544,Up_in_G1G3
ENSG00000051523.13,0.12805080462305238,0.8871946614815011,Up_in_G1G3
ENSG00000051596.11,0.18286093810775877,0.7893610101823708,Up_in_G1G3
ENSG00000051620.12,0.46806005286228203,0.4621418583135398,Up_in_G1G3
ENSG00000051825.16,0.319683283151359,0.6942328083393741,Up_in_G1G3
ENSG00000052126.18,-0.2743502615597439,0.7052242708086481,Up_in_G2G4
ENSG00000052723.13,0.5612087340696335,0.41045423573355455,Up_in_G1G3
ENSG00000052749.15,0.5897241380726591,0.4888238989104753,Up_in_G1G3
ENSG00000052795.13,-0.08053169650583816,0.8525668894202401,Up_in_G2G4
ENSG00000052802.14,0.6459649325133805,0.07330786988058005,Up_in_G1G3
ENSG00000052841.17,-0.08490990092095953,0.9345537752850923,Up_in_G2G4
ENSG00000053108.19,0.105451115981284,0.7802407717186589,Up_in_G1G3
ENSG00000053254.17,0.10422757300170983,0.8390304966431953,Up_in_G1G3
ENSG00000053328.10,-0.2142857142857143,0.5217113964441014,Up_in_G2G4
ENSG00000053371.14,0.8483152144255199,0.10001600416532637,Up_in_G1G3
ENSG00000053372.6,-0.24788670134642196,0.6263213102529791,Up_in_G2G4
ENSG00000053438.11,-0.8997991900086083,0.5987741971055617,Up_in_G2G4
ENSG00000053501.15,-0.0664937787792308,0.9150271193328885,Up_in_G2G4
ENSG00000053524.13,-0.04734793668577197,0.920179643695811,Up_in_G2G4
ENSG00000053747.17,-0.4061825349902022,0.340767148842585,Up_in_G2G4
ENSG00000053770.13,0.2845705634384647,0.6370453344030552,Up_in_G1G3
ENSG00000053900.12,1.0493582824276741,0.1981605729527696,Up_in_G1G3
ENSG00000053918.20,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000054118.16,0.010335610729866522,0.9720580099720029,Up_in_G1G3
ENSG00000054148.19,-0.2832076262104376,0.6735649688963374,Up_in_G2G4
ENSG00000054267.23,0.7384769403175026,0.22721973635740744,Up_in_G1G3
ENSG00000054282.16,0.20160121500958791,0.6668460762384629,Up_in_G1G3
ENSG00000054356.14,-0.125,0.35061666282020737,Up_in_G2G4
ENSG00000054392.13,0.24428035724587946,0.4002401318920309,Up_in_G1G3
ENSG00000054523.21,0.8836988740123949,0.18505183234252204,Up_in_G1G3
ENSG00000054598.9,-0.1568795487671133,0.6832570906862009,Up_in_G2G4
ENSG00000054611.15,0.9315943733370338,0.445850390735678,Up_in_G1G3
ENSG00000054654.20,0.3692687225896313,0.7315709139876548,Up_in_G1G3
ENSG00000054690.15,0.14285714285714285,0.35591768374958205,Up_in_G1G3
ENSG00000054793.15,0.8519921529539694,0.2815481100312387,Up_in_G1G3
ENSG00000054938.17,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000054965.12,1.2578267591508807,0.012656302457164674,Up_in_G1G3
ENSG00000054967.13,0.12315250627371903,0.8652794823565739,Up_in_G1G3
ENSG00000054983.18,0.7631395003378385,0.07522621204643314,Up_in_G1G3
ENSG00000055044.12,0.6401452531256476,0.30858038615064426,Up_in_G1G3
ENSG00000055070.17,0.40783224503336485,0.4006903128298033,Up_in_G1G3
ENSG00000055130.19,0.35856681289624637,0.6429521604503348,Up_in_G1G3
ENSG00000055147.20,1.011997316476388,0.21955389521133,Up_in_G1G3
ENSG00000055163.22,1.1759106984182253,0.25614905661843657,Up_in_G1G3
ENSG00000055208.21,-0.5279329176719346,0.45934854180300433,Up_in_G2G4
ENSG00000055211.15,0.9013387717212953,0.10750000881206406,Up_in_G1G3
ENSG00000055332.20,-0.5961549614965568,0.30916810182565074,Up_in_G2G4
ENSG00000055483.21,0.5801073447830869,0.5699491307642996,Up_in_G1G3
ENSG00000055609.21,1.5043490007533222,0.163291391602983,Up_in_G1G3
ENSG00000055813.7,0.5841893016935463,0.34343381202435275,Up_in_G1G3
ENSG00000055917.18,0.6165731905816805,0.4074122057550368,Up_in_G1G3
ENSG00000055950.18,0.16113168181172624,0.8080888738960894,Up_in_G1G3
ENSG00000056050.8,0.2856123823442713,0.5274448867163234,Up_in_G1G3
ENSG00000056097.17,0.8324941431407021,0.094303180377954,Up_in_G1G3
ENSG00000056277.17,-0.07142857142857148,0.8842666455567476,Up_in_G2G4
ENSG00000056291.20,-0.1467146666153765,0.7617794633079693,Up_in_G2G4
ENSG00000056558.11,-0.6652410118609204,0.15021857983585457,Up_in_G2G4
ENSG00000056586.17,1.2891104458855236,0.12316730171506428,Up_in_G1G3
ENSG00000056972.22,0.4586170203344589,0.5222113569632452,Up_in_G1G3
ENSG00000056998.21,0.01785714285714285,0.9265490221314105,Up_in_G1G3
ENSG00000057019.17,1.0274979527734165,0.06255612498873739,Up_in_G1G3
ENSG00000057149.16,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000057252.14,0.4113613210036072,0.29485156615384805,Up_in_G1G3
ENSG00000057294.19,-0.7895718094725195,0.19063881078617673,Up_in_G2G4
ENSG00000057657.18,0.20670401355533746,0.5764989774364044,Up_in_G1G3
ENSG00000057663.17,1.1068216979519436,0.1479287749182846,Up_in_G1G3
ENSG00000057704.14,-0.08919117674909506,0.8796567794190866,Up_in_G2G4
ENSG00000057757.11,-0.37213778038304024,0.39188485160137954,Up_in_G2G4
ENSG00000057935.15,0.39967343268255195,0.5537986037638118,Up_in_G1G3
ENSG00000058063.18,0.9167852190146847,0.3207149458605613,Up_in_G1G3
ENSG00000058085.15,-0.3605263394660034,0.4393069646536044,Up_in_G2G4
ENSG00000058262.12,0.5405336208149436,0.13729402900184598,Up_in_G1G3
ENSG00000058272.20,0.22194875743064038,0.5927387392124182,Up_in_G1G3
ENSG00000058335.16,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000058404.22,0.14285714285714285,0.3559176837495821,Up_in_G1G3
ENSG00000058453.18,0.5492234929075017,0.236002776903087,Up_in_G1G3
ENSG00000058600.16,-0.925620347997162,0.2737039523490822,Up_in_G2G4
ENSG00000058668.17,0.3613641955435352,0.34933450329734006,Up_in_G1G3
ENSG00000058673.17,0.8970753599423569,0.31923124335804853,Up_in_G1G3
ENSG00000058729.12,1.9072702166215298,0.005329095290019158,Up_in_G1G3
ENSG00000058799.16,1.3388387561484774,0.05085112413019718,Up_in_G1G3
ENSG00000058804.13,0.07662168875810427,0.88201382731416,Up_in_G1G3
ENSG00000058866.16,-0.09070409069284736,0.8574882708492787,Up_in_G2G4
ENSG00000059122.18,1.0948218980552806,0.26856326901142064,Up_in_G1G3
ENSG00000059145.20,-0.11681729532956062,0.891911930420267,Up_in_G2G4
ENSG00000059377.20,2.181770138869135,0.03890155082796709,Up_in_G1G3
ENSG00000059378.14,-0.5547676856629158,0.3999401774929374,Up_in_G2G4
ENSG00000059573.10,-0.3157470718937105,0.6316166370977865,Up_in_G2G4
ENSG00000059588.11,-0.027229310619721968,0.9704217703752993,Up_in_G2G4
ENSG00000059691.13,1.0184454291133096,0.12246295377913752,Up_in_G1G3
ENSG00000059758.9,0.45005935611287934,0.40759125134618346,Up_in_G1G3
ENSG00000059769.21,0.11836891301852405,0.7842494925922829,Up_in_G1G3
ENSG00000059804.19,1.1249781468485387,0.1613120264476554,Up_in_G1G3
ENSG00000060069.19,-0.09733556975460263,0.9012657384608559,Up_in_G2G4
ENSG00000060138.14,0.23510319990382578,0.5511080201822967,Up_in_G1G3
ENSG00000060140.10,0.6688083092442232,0.21237448825106908,Up_in_G1G3
ENSG00000060237.20,0.18362473425826414,0.6687164823751418,Up_in_G1G3
ENSG00000060339.15,-0.07144984235941523,0.8501293073575075,Up_in_G2G4
ENSG00000060491.18,-0.07486807377620719,0.8774657785351505,Up_in_G2G4
ENSG00000060642.13,-0.46746980656816656,0.5466553823256098,Up_in_G2G4
ENSG00000060656.21,0.01929182286716133,0.9802430735431588,Up_in_G1G3
ENSG00000060688.14,0.4907909770822068,0.40886571711055797,Up_in_G1G3
ENSG00000060718.22,-0.4625549647676365,0.3506166628202075,Up_in_G2G4
ENSG00000060749.17,0.35259843715055034,0.4046682059127539,Up_in_G1G3
ENSG00000060762.21,-0.2372254506848463,0.7412989804953865,Up_in_G2G4
ENSG00000060971.20,0.8905748186135938,0.21517296003173286,Up_in_G1G3
ENSG00000060982.16,0.5564439359810024,0.26429765432013436,Up_in_G1G3
ENSG00000061273.19,0.16290752105765585,0.6987241243348428,Up_in_G1G3
ENSG00000061656.12,0.7034133349140762,0.3448075822852882,Up_in_G1G3
ENSG00000061676.17,0.3034883508482242,0.5364012067954009,Up_in_G1G3
ENSG00000061794.14,0.1589519483441524,0.6912550483131945,Up_in_G1G3
ENSG00000061918.15,0.6531325849839089,0.24956146926032519,Up_in_G1G3
ENSG00000061936.11,0.8581029190682383,0.3819232224120013,Up_in_G1G3
ENSG00000061938.22,-0.13599493083766973,0.9131011336904744,Up_in_G2G4
ENSG00000061987.17,0.8928589402147321,0.37749776296136395,Up_in_G1G3
ENSG00000062194.17,0.07440539695509589,0.8707282595936315,Up_in_G1G3
ENSG00000062282.16,1.1216784344880082,0.17589962840914486,Up_in_G1G3
ENSG00000062370.18,1.0358754761991011,0.2104305872228677,Up_in_G1G3
ENSG00000062582.15,0.06516653584473192,0.9275762353702438,Up_in_G1G3
ENSG00000062598.19,0.19466748284279586,0.8441344238846593,Up_in_G1G3
